交易日期↓,开盘点位,最高点位,最低点位,收盘点位,涨跌,涨跌幅(%),开始日累计涨跌,开始日累计涨跌幅（%）,成交量(万股),成交额(万元)
2011/2/16,"2,568.65","2,568.65","2,568.65","2,568.65",82.5,3.32,"1,568.65",156.87,"2,074.73","60,227.16"
2011/2/15,"2,486.15","2,486.15","2,486.15","2,486.15",57.05,2.35,"1,486.15",148.62,"1,343.57","37,195.33"
2011/2/14,"2,429.10","2,429.10","2,429.10","2,429.10",53.6,2.26,"1,429.10",142.91,"1,600.43","42,995.79"
2011/2/11,"2,375.49","2,375.49","2,375.49","2,375.49",-7.79,-0.33,"1,375.49",137.55,193.95,"11,099.86"
2011/2/10,"2,383.28","2,383.28","2,383.28","2,383.28",67.95,2.93,"1,383.28",138.33,255.74,"14,408.17"
2011/2/9,"2,315.33","2,315.33","2,315.33","2,315.33",53.08,2.35,"1,315.33",131.53,"1,402.64","35,680.99"
2011/2/1,"2,262.26","2,262.26","2,262.26","2,262.26",74.17,3.39,"1,262.26",126.23,586.38,"20,016.54"
2011/1/31,"2,188.09","2,188.09","2,188.09","2,188.09",46.64,2.18,"1,188.09",118.81,490.44,"13,800.22"
2011/1/28,"2,141.45","2,141.45","2,141.45","2,141.45",7.31,0.34,"1,141.45",114.14,497.2,"13,079.63"
2011/1/27,"2,134.14","2,134.14","2,134.14","2,134.14",35.48,1.69,"1,134.14",113.41,509.93,"15,572.99"
2011/1/26,"2,098.65","2,098.65","2,098.65","2,098.65",104.84,5.26,"1,098.65",109.87,532.09,"14,166.41"
2011/1/25,"1,993.81","1,993.81","1,993.81","1,993.81",-100.89,-4.82,993.81,99.38,429.63,"15,090.48"
2011/1/24,"2,094.70","2,094.70","2,094.70","2,094.70",-109.68,-4.98,"1,094.70",109.47,376.52,"7,702.55"
2011/1/21,"2,204.38","2,204.38","2,204.38","2,204.38",14.02,0.64,"1,204.38",120.44,330.09,"7,002.93"
2011/1/20,"2,190.36","2,190.36","2,190.36","2,190.36",-68.96,-3.05,"1,190.36",119.04,361.09,"7,651.91"
2011/1/19,"2,259.32","2,259.32","2,259.32","2,259.32",56.05,2.54,"1,259.32",125.93,361.19,"7,774.76"
2011/1/18,"2,203.27","2,203.27","2,203.27","2,203.27",6.43,0.29,"1,203.27",120.33,239.73,"5,107.32"
2011/1/17,"2,196.84","2,196.84","2,196.84","2,196.84",-120.34,-5.19,"1,196.84",119.68,461.01,"9,756.62"
2011/1/14,"2,317.18","2,317.18","2,317.18","2,317.18",-80.9,-3.37,"1,317.18",131.72,464.9,"10,099.30"
2011/1/13,"2,398.08","2,398.08","2,398.08","2,398.08",50.23,2.14,"1,398.08",139.81,823.98,"18,590.87"
2011/1/12,"2,347.86","2,347.86","2,347.86","2,347.86",40.29,1.75,"1,347.86",134.79,442.98,"9,534.73"
2011/1/11,"2,307.57","2,307.57","2,307.57","2,307.57",-36.02,-1.54,"1,307.57",130.76,473.4,"10,101.51"
2011/1/10,"2,343.59","2,343.59","2,343.59","2,343.59",-169.27,-6.74,"1,343.59",134.36,770.93,"19,168.37"
2011/1/7,"2,512.86","2,512.86","2,512.86","2,512.86",-74.71,-2.89,"1,512.86",151.29,548.07,"14,186.66"
2011/1/6,"2,587.57","2,587.57","2,587.57","2,587.57",-18.11,-0.69,"1,587.57",158.76,546.95,"15,478.27"
2011/1/5,"2,605.67","2,605.67","2,605.67","2,605.67",33.54,1.3,"1,605.67",160.57,685.28,"17,236.02"
2011/1/4,"2,572.14","2,572.14","2,572.14","2,572.14",26.48,1.04,"1,572.14",157.21,627.15,"15,501.59"
2010/12/31,"2,545.65","2,545.65","2,545.65","2,545.65",56.27,2.26,"1,545.65",154.57,531.68,"12,744.54"
2010/12/30,"2,489.38","2,489.38","2,489.38","2,489.38",1.99,0.08,"1,489.38",148.94,461.98,"11,232.88"
2010/12/29,"2,487.39","2,487.39","2,487.39","2,487.39",67.4,2.79,"1,487.39",148.74,546.47,"12,881.94"
2010/12/28,"2,419.99","2,419.99","2,419.99","2,419.99",-127.26,-5,"1,419.99",142,881.85,"20,201.28"
2010/12/27,"2,547.25","2,547.25","2,547.25","2,547.25",-34.49,-1.34,"1,547.25",154.72,44.64,"2,536.09"
2010/12/24,"2,581.74","2,581.74","2,581.74","2,581.74",-101.89,-3.8,"1,581.74",158.17,699.61,"17,862.06"
2010/12/23,"2,683.63","2,683.63","2,683.63","2,683.63",-97.62,-3.51,"1,683.63",168.36,737.8,"19,235.02"
2010/12/22,"2,781.25","2,781.25","2,781.25","2,781.25",-26.25,-0.93,"1,781.25",178.12,489.7,"13,990.77"
2010/12/21,"2,807.50","2,807.50","2,807.50","2,807.50",3.28,0.12,"1,807.50",180.75,550.04,"15,371.21"
2010/12/20,"2,804.22","2,804.22","2,804.22","2,804.22",-118.31,-4.05,"1,804.22",180.42,"1,262.11","35,247.12"
2010/12/17,"2,922.52","2,922.52","2,922.52","2,922.52",-16.8,-0.57,"1,922.52",192.25,959.19,"27,320.63"
2010/12/16,"2,939.32","2,939.32","2,939.32","2,939.32",56.67,1.97,"1,939.32",193.93,"1,225.40","34,829.90"
2010/12/15,"2,882.66","2,882.66","2,882.66","2,882.66",-58.29,-1.98,"1,882.66",188.27,811.45,"23,026.83"
2010/12/14,"2,940.94","2,940.94","2,940.94","2,940.94",12.93,0.44,"1,940.94",194.09,"1,286.30","36,867.69"
2010/12/13,"2,928.02","2,928.02","2,928.02","2,928.02",73.85,2.59,"1,928.02",192.8,"1,068.70","31,155.55"
2010/12/10,"2,854.17","2,854.17","2,854.17","2,854.17",85.61,3.09,"1,854.17",185.42,"1,252.73","33,891.09"
2010/12/9,"2,768.55","2,768.55","2,768.55","2,768.55",-7.94,-0.29,"1,768.55",176.86,"1,128.10","28,959.17"
2010/12/8,"2,776.49","2,776.49","2,776.49","2,776.49",-3.99,-0.14,"1,776.49",177.65,723.03,"20,329.04"
2010/12/7,"2,780.48","2,780.48","2,780.48","2,780.48",65.89,2.43,"1,780.48",178.05,692.4,"18,474.98"
2010/12/6,"2,714.59","2,714.59","2,714.59","2,714.59",-27,-0.98,"1,714.59",171.46,716.7,"19,298.21"
2010/12/3,"2,741.59","2,741.59","2,741.59","2,741.59",-53.17,-1.9,"1,741.59",174.16,"1,141.35","29,470.55"
2010/12/2,"2,794.76","2,794.76","2,794.76","2,794.76",-26.75,-0.95,"1,794.76",179.48,"1,078.02","29,660.10"
2010/12/1,"2,821.52","2,821.52","2,821.52","2,821.52",-77.72,-2.68,"1,821.52",182.15,940.53,"25,838.37"
2010/11/30,"2,899.24","2,899.24","2,899.24","2,899.24",11.31,0.39,"1,899.24",189.92,"1,904.75","54,524.37"
2010/11/29,"2,887.93","2,887.93","2,887.93","2,887.93",13.83,0.48,"1,887.93",188.79,"1,060.89","30,093.89"
2010/11/26,"2,874.10","2,874.10","2,874.10","2,874.10",-84.97,-2.87,"1,874.10",187.41,"2,144.59","59,946.75"
2010/11/25,"2,959.07","2,959.07","2,959.07","2,959.07",69.65,2.41,"1,959.07",195.91,"3,140.15","91,853.22"
2010/11/24,"2,889.42","2,889.42","2,889.42","2,889.42",54.29,1.91,"1,889.42",188.94,"1,535.43","41,967.10"
2010/11/23,"2,835.13","2,835.13","2,835.13","2,835.13",-3.91,-0.14,"1,835.13",183.51,"1,405.79","38,023.08"
2010/11/22,"2,839.04","2,839.04","2,839.04","2,839.04",44.44,1.59,"1,839.04",183.9,"2,677.44","77,101.96"
2010/11/19,"2,794.60","2,794.60","2,794.60","2,794.60",211.21,8.18,"1,794.60",179.46,"2,247.56","59,173.19"
2010/11/18,"2,583.40","2,583.40","2,583.40","2,583.40",-16.6,-0.64,"1,583.40",158.34,"1,425.95","37,208.67"
2010/11/17,"2,600.00","2,600.00","2,600.00","2,600.00",46.56,1.82,"1,600.00",160,"1,333.95","30,199.55"
2010/11/16,"2,553.44","2,553.44","2,553.44","2,553.44",-147.97,-5.48,"1,553.44",155.34,"1,543.62","40,746.07"
2010/11/15,"2,701.41","2,701.41","2,701.41","2,701.41",143.18,5.6,"1,701.41",170.14,"1,387.91","37,699.43"
2010/11/12,"2,558.23","2,558.23","2,558.23","2,558.23",-229.88,-8.24,"1,558.23",155.82,"2,107.50","58,210.27"
2010/11/11,"2,788.11","2,788.11","2,788.11","2,788.11",112.26,4.2,"1,788.11",178.81,"2,568.41","73,576.03"
2010/11/10,"2,675.85","2,675.85","2,675.85","2,675.85",15.73,0.59,"1,675.85",167.59,"1,653.20","44,841.26"
2010/11/9,"2,660.12","2,660.12","2,660.12","2,660.12",-5.63,-0.21,"1,660.12",166.01,"1,751.82","47,303.26"
2010/11/8,"2,665.74","2,665.74","2,665.74","2,665.74",-20.64,-0.77,"1,665.74",166.57,"3,118.01","86,090.36"
2010/11/5,"2,686.38","2,686.38","2,686.38","2,686.38",160.7,6.36,"1,686.38",168.64,"1,271.37","36,004.38"
2010/11/4,"2,525.68","2,525.68","2,525.68","2,525.68",143.73,6.03,"1,525.68",152.57,"1,939.11","48,360.01"
2010/11/3,"2,381.95","2,381.95","2,381.95","2,381.95",28.61,1.22,"1,381.95",138.2,"2,170.77","50,641.18"
2010/11/2,"2,353.34","2,353.34","2,353.34","2,353.34",-11.4,-0.48,"1,353.34",135.33,"4,136.44","95,259.70"
2010/11/1,"2,364.74","2,364.74","2,364.74","2,364.74",134.95,6.05,"1,364.74",136.47,480.12,"15,491.48"
2010/10/29,"2,229.79","2,229.79","2,229.79","2,229.79",78.45,3.65,"1,229.79",122.98,131.91,"6,677.06"
2010/10/28,"2,151.34","2,151.34","2,151.34","2,151.34",2.65,0.12,"1,151.34",115.13,48.21,"2,336.17"
2010/10/27,"2,148.69","2,148.69","2,148.69","2,148.69",-25.73,-1.18,"1,148.69",114.87,72.11,"3,544.34"
2010/10/26,"2,174.42","2,174.42","2,174.42","2,174.42",113.25,5.49,"1,174.42",117.44,"2,119.39","42,678.99"
2010/10/25,"2,061.17","2,061.17","2,061.17","2,061.17",114.38,5.88,"1,061.17",106.12,451.4,"9,812.28"
2010/10/22,"1,946.78","1,946.78","1,946.78","1,946.78",118.12,6.46,946.78,94.68,"1,834.49","29,794.12"
2010/10/21,"1,828.67","1,828.67","1,828.67","1,828.67",5.83,0.32,828.67,82.87,565.91,"8,986.29"
2010/10/20,"1,822.84","1,822.84","1,822.84","1,822.84",16.14,0.89,822.84,82.28,742.29,"11,545.71"
2010/10/19,"1,806.70","1,806.70","1,806.70","1,806.70",78.55,4.55,806.7,80.67,631.4,"10,267.65"
2010/10/18,"1,728.15","1,728.15","1,728.15","1,728.15",-55.72,-3.12,728.15,72.81,552.62,"9,387.97"
2010/10/15,"1,783.87","1,783.87","1,783.87","1,783.87",-27.27,-1.51,783.87,78.39,664.63,"11,704.50"
2010/10/14,"1,811.14","1,811.14","1,811.14","1,811.14",-79.72,-4.22,811.14,81.11,731.57,"12,479.60"
2010/10/13,"1,890.86","1,890.86","1,890.86","1,890.86",-13.87,-0.73,890.86,89.09,718.19,"12,509.86"
2010/10/12,"1,904.73","1,904.73","1,904.73","1,904.73",43.98,2.36,904.73,90.47,"1,077.42","17,972.20"
2010/10/11,"1,860.75","1,860.75","1,860.75","1,860.75",4.83,0.26,860.75,86.07,630.78,"11,232.15"
2010/10/8,"1,855.92","1,855.92","1,855.92","1,855.92",36.03,1.98,855.92,85.59,414.1,"8,119.89"
2010/9/30,"1,819.88","1,819.88","1,819.88","1,819.88",16.82,0.93,819.88,81.99,315.02,"5,640.26"
2010/9/29,"1,803.06","1,803.06","1,803.06","1,803.06",-6.87,-0.38,803.06,80.31,275.04,"3,742.43"
2010/9/28,"1,809.93","1,809.93","1,809.93","1,809.93",-0.5,-0.03,809.93,80.99,442.23,"7,729.83"
2010/9/27,"1,810.44","1,810.44","1,810.44","1,810.44",56.99,3.25,810.44,81.04,403,"6,617.54"
2010/9/21,"1,753.44","1,753.44","1,753.44","1,753.44",2.18,0.12,753.44,75.34,378.04,"6,141.02"
2010/9/20,"1,751.26","1,751.26","1,751.26","1,751.26",-42.67,-2.38,751.26,75.13,498.96,"7,568.39"
2010/9/17,"1,793.94","1,793.94","1,793.94","1,793.94",-28,-1.54,793.94,79.39,509.09,"7,924.46"
2010/9/16,"1,821.94","1,821.94","1,821.94","1,821.94",-54.39,-2.9,821.94,82.19,979.53,"15,316.64"
2010/9/15,"1,876.32","1,876.32","1,876.32","1,876.32",-4.49,-0.24,876.32,87.63,"1,536.77","25,265.39"
2010/9/14,"1,880.81","1,880.81","1,880.81","1,880.81",8.65,0.46,880.81,88.08,907.96,"15,743.95"
2010/9/13,"1,872.16","1,872.16","1,872.16","1,872.16",39.73,2.17,872.16,87.22,"1,140.42","18,710.61"
2010/9/10,"1,832.42","1,832.42","1,832.42","1,832.42",-26.35,-1.42,832.42,83.24,"2,109.59","32,473.62"
2010/9/9,"1,858.77","1,858.77","1,858.77","1,858.77",79.93,4.49,858.77,85.88,"2,346.56","36,253.01"
2010/9/8,"1,778.84","1,778.84","1,778.84","1,778.84",35.86,2.06,778.84,77.88,"1,213.52","17,694.90"
2010/9/7,"1,742.98","1,742.98","1,742.98","1,742.98",12.41,0.72,742.98,74.3,816.76,"12,777.72"
2010/9/6,"1,730.58","1,730.58","1,730.58","1,730.58",-8.08,-0.46,730.58,73.06,"1,187.61","18,795.74"
2010/9/3,"1,738.66","1,738.66","1,738.66","1,738.66",35.99,2.11,738.66,73.87,986.93,"15,123.67"
2010/9/2,"1,702.67","1,702.67","1,702.67","1,702.67",23.62,1.41,702.67,70.27,676.04,"11,473.44"
2010/9/1,"1,679.04","1,679.04","1,679.04","1,679.04",-59.29,-3.41,679.04,67.9,727.57,"14,543.05"
2010/8/31,"1,738.34","1,738.34","1,738.34","1,738.34",12.63,0.73,738.34,73.83,865.49,"14,242.45"
2010/8/30,"1,725.70","1,725.70","1,725.70","1,725.70",40.62,2.41,725.7,72.57,563.16,"11,877.05"
2010/8/27,"1,685.09","1,685.09","1,685.09","1,685.09",14.43,0.86,685.09,68.51,433.87,"8,436.68"
2010/8/26,"1,670.65","1,670.65","1,670.65","1,670.65",18.26,1.11,670.65,67.07,407.42,"8,187.08"
2010/8/25,"1,652.39","1,652.39","1,652.39","1,652.39",-47.47,-2.79,652.39,65.24,632.21,"12,373.01"
2010/8/24,"1,699.86","1,699.86","1,699.86","1,699.86",9.69,0.57,699.86,69.99,571.17,"11,710.15"
2010/8/23,"1,690.17","1,690.17","1,690.17","1,690.17",14.85,0.89,690.17,69.02,477.56,"9,065.87"
2010/8/20,"1,675.32","1,675.32","1,675.32","1,675.32",-35.39,-2.07,675.32,67.53,860.28,"15,988.68"
2010/8/19,"1,710.70","1,710.70","1,710.70","1,710.70",-28.92,-1.66,710.7,71.07,760.76,"13,285.29"
2010/8/18,"1,739.62","1,739.62","1,739.62","1,739.62",62.76,3.74,739.62,73.96,"1,367.94","22,532.25"
2010/8/17,"1,676.87","1,676.87","1,676.87","1,676.87",4.29,0.26,676.87,67.69,630.49,"9,459.40"
2010/8/16,"1,672.57","1,672.57","1,672.57","1,672.57",25.57,1.55,672.57,67.26,692.05,"11,317.73"
2010/8/13,"1,647.01","1,647.01","1,647.01","1,647.01",15.55,0.95,647.01,64.7,531.33,"7,937.13"
2010/8/12,"1,631.46","1,631.46","1,631.46","1,631.46",9.41,0.58,631.46,63.15,"1,126.16","15,472.57"
2010/8/11,"1,622.05","1,622.05","1,622.05","1,622.05",21.7,1.36,622.05,62.2,545.17,"8,747.70"
2010/8/10,"1,600.35","1,600.35","1,600.35","1,600.35",-70,-4.19,600.35,60.04,487.75,"8,868.70"
2010/8/9,"1,670.35","1,670.35","1,670.35","1,670.35",26.9,1.64,670.35,67.04,587.11,"11,321.10"
2010/8/6,"1,643.45","1,643.45","1,643.45","1,643.45",30.33,1.88,643.45,64.34,537,"8,419.41"
2010/8/5,"1,613.12","1,613.12","1,613.12","1,613.12",-29.7,-1.81,613.12,61.31,419.78,"7,125.61"
2010/8/4,"1,642.82","1,642.82","1,642.82","1,642.82",39.22,2.45,642.82,64.28,588.32,"10,305.72"
2010/8/3,"1,603.59","1,603.59","1,603.59","1,603.59",-47.23,-2.86,603.59,60.36,607.19,"10,645.03"
2010/8/2,"1,650.82","1,650.82","1,650.82","1,650.82",26.87,1.65,650.82,65.08,637.81,"11,163.43"
2010/7/30,"1,623.95","1,623.95","1,623.95","1,623.95",15.51,0.96,623.95,62.4,647.83,"9,918.76"
2010/7/29,"1,608.45","1,608.45","1,608.45","1,608.45",-4.96,-0.31,608.45,60.84,499.93,"8,856.61"
2010/7/28,"1,613.41","1,613.41","1,613.41","1,613.41",24.57,1.55,613.41,61.34,612.61,"11,568.99"
2010/7/27,"1,588.84","1,588.84","1,588.84","1,588.84",-27.63,-1.71,588.84,58.88,774.25,"17,469.08"
2010/7/26,"1,616.46","1,616.46","1,616.46","1,616.46",5.63,0.35,616.46,61.65,540.31,"10,597.37"
2010/7/23,"1,610.84","1,610.84","1,610.84","1,610.84",3.07,0.19,610.84,61.08,480.75,"10,556.18"
2010/7/22,"1,607.76","1,607.76","1,607.76","1,607.76",24.63,1.56,607.76,60.78,520.1,"10,180.28"
2010/7/21,"1,583.13","1,583.13","1,583.13","1,583.13",11.15,0.71,583.13,58.31,801.56,"14,691.21"
2010/7/20,"1,571.99","1,571.99","1,571.99","1,571.99",34.81,2.26,571.99,57.2,579.81,"10,704.12"
2010/7/19,"1,537.17","1,537.17","1,537.17","1,537.17",61.17,4.14,537.17,53.72,342.19,"7,828.74"
2010/7/16,"1,476.00","1,476.00","1,476.00","1,476.00",-5.75,-0.39,476,47.6,310.86,"5,048.71"
2010/7/15,"1,481.75","1,481.75","1,481.75","1,481.75",-39.73,-2.61,481.75,48.17,404.91,"7,592.58"
2010/7/14,"1,521.48","1,521.48","1,521.48","1,521.48",5.99,0.4,521.48,52.15,347.68,"6,815.68"
2010/7/13,"1,515.49","1,515.49","1,515.49","1,515.49",-22.7,-1.48,515.49,51.55,348.12,"6,460.35"
2010/7/12,"1,538.19","1,538.19","1,538.19","1,538.19",9.29,0.61,538.19,53.82,428.2,"6,733.90"
2010/7/9,"1,528.90","1,528.90","1,528.90","1,528.90",36.76,2.46,528.9,52.89,590.07,"10,820.86"
2010/7/8,"1,492.14","1,492.14","1,492.14","1,492.14",-5.81,-0.39,492.14,49.21,315.72,"5,813.29"
2010/7/7,"1,497.95","1,497.95","1,497.95","1,497.95",39.14,2.68,497.95,49.8,457.18,"7,089.70"
2010/7/6,"1,458.82","1,458.82","1,458.82","1,458.82",58.1,4.15,458.82,45.88,386.63,"8,608.16"
2010/7/5,"1,400.72","1,400.72","1,400.72","1,400.72",-18.98,-1.34,400.72,40.07,188.87,"2,796.48"
2010/7/2,"1,419.70","1,419.70","1,419.70","1,419.70",-34.45,-2.37,419.7,41.97,352.42,"6,152.30"
2010/7/1,"1,454.15","1,454.15","1,454.15","1,454.15",-33.31,-2.24,454.15,45.42,245.24,"4,157.76"
2010/6/30,"1,487.46","1,487.46","1,487.46","1,487.46",7.06,0.48,487.46,48.75,400.69,"5,854.80"
2010/6/29,"1,480.40","1,480.40","1,480.40","1,480.40",-85.25,-5.44,480.4,48.04,474.44,"8,274.86"
2010/6/28,"1,565.65","1,565.65","1,565.65","1,565.65",-49.15,-3.04,565.65,56.56,276.09,"5,066.00"
2010/6/25,"1,614.80","1,614.80","1,614.80","1,614.80",-31.9,-1.94,614.8,61.48,347.07,"6,582.54"
2010/6/24,"1,646.70","1,646.70","1,646.70","1,646.70",-10.76,-0.65,646.7,64.67,438.57,"7,992.90"
2010/6/23,"1,657.46","1,657.46","1,657.46","1,657.46",28.35,1.74,657.46,65.75,719.04,"8,695.66"
2010/6/22,"1,629.11","1,629.11","1,629.11","1,629.11",31.52,1.97,629.11,62.91,350.94,"7,830.37"
2010/6/21,"1,597.59","1,597.59","1,597.59","1,597.59",59.01,3.84,597.59,59.76,305.83,"5,224.58"
2010/6/18,"1,538.58","1,538.58","1,538.58","1,538.58",-75.5,-4.68,538.58,53.86,362.84,"6,138.57"
2010/6/17,"1,614.08","1,614.08","1,614.08","1,614.08",-7.44,-0.46,614.08,61.41,340.38,"6,852.51"
2010/6/11,"1,621.52","1,621.52","1,621.52","1,621.52",-35.63,-2.15,621.52,62.15,490.69,"8,618.18"
2010/6/10,"1,657.15","1,657.15","1,657.15","1,657.15",25.63,1.57,657.15,65.71,593.58,"10,862.77"
2010/6/9,"1,631.51","1,631.51","1,631.51","1,631.51",9.5,0.59,631.51,63.15,648.27,"11,203.99"
2010/6/8,"1,622.02","1,622.02","1,622.02","1,622.02",-17.57,-1.07,622.02,62.2,942.4,"14,011.38"
2010/6/7,"1,639.59","1,639.59","1,639.59","1,639.59",63.27,4.01,639.59,63.96,"1,248.50","18,615.32"
2010/6/4,"1,576.32","1,576.32","1,576.32","1,576.32",47.79,3.13,576.32,57.63,815.87,"11,052.05"
2010/6/3,"1,528.52","1,528.52","1,528.52","1,528.52",1.34,0.09,528.52,52.85,732.97,"10,937.97"
2010/6/2,"1,527.18","1,527.18","1,527.18","1,527.18",48.11,3.25,527.18,52.72,394.02,"6,306.40"
2010/6/1,"1,479.07","1,479.07","1,479.07","1,479.07",-37.38,-2.47,479.07,47.91,432.02,"7,578.82"
2010/5/31,"1,516.45","1,516.45","1,516.45","1,516.45",-79.45,-4.98,516.45,51.64,433.08,"7,200.88"
2010/5/28,"1,595.90","1,595.90","1,595.90","1,595.90",-23.79,-1.47,595.9,59.59,609.09,"10,283.95"
2010/5/27,"1,619.69","1,619.69","1,619.69","1,619.69",44.19,2.8,619.69,61.97,638.45,"10,283.93"
2010/5/26,"1,575.49","1,575.49","1,575.49","1,575.49",-8.37,-0.53,575.49,57.55,472.6,"7,204.57"
2010/5/25,"1,583.87","1,583.87","1,583.87","1,583.87",9.29,0.59,583.87,58.39,686.48,"11,231.75"
2010/5/24,"1,574.57","1,574.57","1,574.57","1,574.57",78.89,5.27,574.57,57.46,743.69,"13,890.52"
2010/5/21,"1,495.68","1,495.68","1,495.68","1,495.68",49.93,3.45,495.68,49.57,478.9,"8,650.52"
2010/5/20,"1,445.75","1,445.75","1,445.75","1,445.75",-40.72,-2.74,445.75,44.58,438.29,"8,005.21"
2010/5/19,"1,486.47","1,486.47","1,486.47","1,486.47",14.01,0.95,486.47,48.65,120.73,"5,044.76"
2010/5/18,"1,472.46","1,472.46","1,472.46","1,472.46",23.51,1.62,472.46,47.25,497.4,"8,418.39"
2010/5/17,"1,448.95","1,448.95","1,448.95","1,448.95",-105,-6.76,448.95,44.9,466.5,"7,692.31"
2010/5/14,"1,553.95","1,553.95","1,553.95","1,553.95",18.26,1.19,553.95,55.39,543.93,"9,790.01"
2010/5/13,"1,535.69","1,535.69","1,535.69","1,535.69",60.35,4.09,535.69,53.57,596.95,"12,415.19"
2010/5/12,"1,475.34","1,475.34","1,475.34","1,475.34",8.25,0.56,475.34,47.53,375.27,"6,091.43"
2010/5/11,"1,467.09","1,467.09","1,467.09","1,467.09",-11.61,-0.78,467.09,46.71,528.37,"8,650.79"
2010/5/10,"1,478.69","1,478.69","1,478.69","1,478.69",-52.9,-3.45,478.69,47.87,374.57,"7,228.84"
2010/5/7,"1,531.59","1,531.59","1,531.59","1,531.59",-24.36,-1.57,531.59,53.16,393.19,"7,927.76"
2010/5/6,"1,555.95","1,555.95","1,555.95","1,555.95",-81.79,-4.99,555.95,55.6,440.72,"9,500.60"
2010/5/5,"1,637.74","1,637.74","1,637.74","1,637.74",40.67,2.55,637.74,63.77,464.36,"10,172.27"
2010/5/4,"1,597.07","1,597.07","1,597.07","1,597.07",25.59,1.63,597.07,59.71,433.92,"6,759.99"
2010/4/30,"1,571.48","1,571.48","1,571.48","1,571.48",-44.82,-2.77,571.48,57.15,465.09,"8,425.73"
2010/4/29,"1,616.30","1,616.30","1,616.30","1,616.30",-37.84,-2.29,616.3,61.63,479.53,"9,069.68"
2010/4/28,"1,654.14","1,654.14","1,654.14","1,654.14",-84.75,-4.87,654.14,65.41,772.25,"13,261.69"
2010/4/27,"1,738.89","1,738.89","1,738.89","1,738.89",-131.16,-7.01,738.89,73.89,687.37,"13,704.81"
2010/4/26,"1,870.05","1,870.05","1,870.05","1,870.05",-11.36,-0.6,870.05,87.01,576.14,"11,514.82"
2010/4/23,"1,881.41","1,881.41","1,881.41","1,881.41",-63.12,-3.25,881.41,88.14,723.54,"18,236.67"
2010/4/22,"1,944.53","1,944.53","1,944.53","1,944.53",29.37,1.53,944.53,94.45,785.41,"16,686.23"
2010/4/21,"1,915.16","1,915.16","1,915.16","1,915.16",100.99,5.57,915.16,91.52,737.6,"15,768.14"
2010/4/20,"1,814.17","1,814.17","1,814.17","1,814.17",2.28,0.13,814.17,81.42,562.34,"8,167.15"
2010/4/19,"1,811.89","1,811.89","1,811.89","1,811.89",-66.53,-3.54,811.89,81.19,685.79,"14,117.86"
2010/4/16,"1,878.42","1,878.42","1,878.42","1,878.42",13.26,0.71,878.42,87.84,482.55,"10,045.19"
2010/4/15,"1,865.16","1,865.16","1,865.16","1,865.16",-87.54,-4.48,865.16,86.52,668.02,"17,938.34"
2010/4/14,"1,952.70","1,952.70","1,952.70","1,952.70",5.22,0.27,952.7,95.27,819.72,"18,177.22"
2010/4/13,"1,947.47","1,947.47","1,947.47","1,947.47",-94.05,-4.61,947.47,94.75,"1,658.57","41,277.48"
2010/4/12,"2,041.53","2,041.53","2,041.53","2,041.53",44.48,2.23,"1,041.53",104.15,"1,780.42","36,310.80"
2010/4/9,"1,997.05","1,997.05","1,997.05","1,997.05",62.44,3.23,997.05,99.7,"1,889.31","37,016.06"
2010/4/8,"1,934.61","1,934.61","1,934.61","1,934.61",18.96,0.99,934.61,93.46,921.41,"24,873.55"
2010/4/7,"1,915.64","1,915.64","1,915.64","1,915.64",23.14,1.22,915.64,91.56,807.67,"23,344.14"
2010/4/6,"1,892.50","1,892.50","1,892.50","1,892.50",-21.93,-1.15,892.5,89.25,973.29,"22,671.20"
2010/4/2,"1,914.43","1,914.43","1,914.43","1,914.43",27.77,1.47,914.43,91.44,"1,073.42","23,348.96"
2010/4/1,"1,886.66","1,886.66","1,886.66","1,886.66",31.36,1.69,886.66,88.67,"1,000.26","24,089.45"
2010/3/31,"1,855.30","1,855.30","1,855.30","1,855.30",-5.18,-0.28,855.3,85.53,"1,036.94","26,995.65"
2010/3/30,"1,860.48","1,860.48","1,860.48","1,860.48",8.14,0.44,860.48,86.05,648.89,"16,482.04"
2010/3/29,"1,852.34","1,852.34","1,852.34","1,852.34",35.33,1.94,852.34,85.23,755.98,"18,148.26"
2010/3/26,"1,817.02","1,817.02","1,817.02","1,817.02",10.83,0.6,817.02,81.7,722.37,"14,509.31"
2010/3/25,"1,806.18","1,806.18","1,806.18","1,806.18",-26.54,-1.45,806.18,80.62,"1,002.13","21,905.79"
2010/3/24,"1,832.73","1,832.73","1,832.73","1,832.73",29.34,1.63,832.73,83.27,858.93,"20,670.94"
2010/3/23,"1,803.39","1,803.39","1,803.39","1,803.39",-45.47,-2.46,803.39,80.34,"1,021.60","19,708.99"
2010/3/22,"1,848.85","1,848.85","1,848.85","1,848.85",45.92,2.55,848.85,84.89,"1,600.83","27,051.39"
2010/3/19,"1,802.93","1,802.93","1,802.93","1,802.93",-3.66,-0.2,802.93,80.29,987.97,"18,014.91"
2010/3/18,"1,806.59","1,806.59","1,806.59","1,806.59",-4.39,-0.24,806.59,80.66,"1,220.46","21,518.33"
2010/3/17,"1,810.99","1,810.99","1,810.99","1,810.99",70.73,4.06,810.99,81.1,"1,464.76","24,849.54"
2010/3/16,"1,740.25","1,740.25","1,740.25","1,740.25",-13.74,-0.78,740.25,74.03,539.1,"10,827.23"
