,abbrev_symbol,board_type,de_listed_date,exchange,industry_code,industry_name,listed_date,order_book_id,round_lot,sector_code,sector_code_name,special_type,status,symbol,type
2835,LKKJ,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-01-08,300042.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,朗科科技,CS
2836,STL,MainBoard,0000-00-00,XSHG,C27,医药制造业,2016-03-09,603520.XSHG,100.0,HealthCare,医疗保健,Normal,Active,司太立,CS
2837,HKSG,MainBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,1997-06-11,000068.XSHE,100.0,Industrials,工业,Normal,Active,华控赛格,CS
2838,JSYH,MainBoard,0000-00-00,XSHG,J66,货币金融服务,2016-08-02,600919.XSHG,100.0,Financials,金融,Normal,Active,江苏银行,CS
2839,HWKJ,GEM,0000-00-00,XSHE,C40,仪器仪表制造业,2009-10-30,300007.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,汉威科技,CS
2840,TSSW,GEM,0000-00-00,XSHE,A03,畜牧业,2012-04-25,300313.XSHE,100.0,HealthCare,医疗保健,Normal,Active,天山生物,CS
2841,XGYC,SMEBoard,0000-00-00,XSHE,K70,房地产业,2007-08-08,002147.XSHE,100.0,Financials,金融,Normal,Active,新光圆成,CS
2842,RZL,SMEBoard,0000-00-00,XSHE,I65,软件和信息技术服务业,2011-12-20,002642.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,荣之联,CS
2843,BXJT,SMEBoard,0000-00-00,XSHE,I63,电信、广播电视和卫星传输服务,2010-02-10,002359.XSHE,100.0,Materials,原材料,Normal,Active,北讯集团,CS
2844,HTNY,MainBoard,0000-00-00,XSHG,F51,批发业,1992-03-27,600605.XSHG,100.0,Industrials,工业,Normal,Active,汇通能源,CS
2845,JSST,SMEBoard,0000-00-00,XSHE,C34,通用设备制造业,2010-06-23,002438.XSHE,100.0,Industrials,工业,Normal,Active,江苏神通,CS
2846,SXJG,GEM,0000-00-00,XSHE,C38,电气机械和器材制造业,2017-03-17,300625.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,三雄极光,CS
2847,QMXX,SMEBoard,0000-00-00,XSHE,I65,软件和信息技术服务业,2008-05-09,002232.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,启明信息,CS
2848,JZDQ,GEM,0000-00-00,XSHE,C38,电气机械和器材制造业,2010-01-08,300040.XSHE,100.0,Industrials,工业,Normal,Active,九洲电气,CS
2849,HWDQ,MainBoard,0000-00-00,XSHG,C38,电气机械和器材制造业,2017-07-28,603063.XSHG,100.0,Industrials,工业,Normal,Active,禾望电气,CS
2850,BKGF,SMEBoard,0000-00-00,XSHE,C27,医药制造业,2010-05-25,002411.XSHE,100.0,HealthCare,医疗保健,Normal,Active,必康股份,CS
2851,WLGF,MainBoard,0000-00-00,XSHG,C15,酒、饮料和精制茶制造业,2016-05-16,603779.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,威龙股份,CS
2852,JZSH,MainBoard,2006-01-04,XSHE,Unknown,未知,1997-09-15,000763.XSHE,100.0,Energy,能源,Normal,Delisted,锦州石化,CS
2853,ZSDL,MainBoard,0000-00-00,XSHE,C37,铁路、船舶、航空航天和其他运输设备制造业,1997-03-06,001696.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,宗申动力,CS
2854,DFTY,MainBoard,0000-00-00,XSHE,C32,有色金属冶炼和压延加工业,2000-01-20,000962.XSHE,100.0,Materials,原材料,Normal,Active,东方钽业,CS
2855,SGMG,SMEBoard,0000-00-00,XSHE,C31,黑色金属冶炼及压延加工业,2007-01-26,002110.XSHE,100.0,Materials,原材料,Normal,Active,三钢闽光,CS
2856,SHYS,MainBoard,0000-00-00,XSHG,G58,装卸搬运和运输代理业,2017-12-29,603329.XSHG,100.0,Industrials,工业,Normal,Active,上海雅仕,CS
2857,JGDQ,GEM,0000-00-00,XSHE,C38,电气机械和器材制造业,2016-05-06,300510.XSHE,100.0,Industrials,工业,Normal,Active,金冠电气,CS
2858,BJLE,SMEBoard,0000-00-00,XSHE,C30,非金属矿物制品业,2010-04-23,002392.XSHE,100.0,Materials,原材料,Normal,Active,北京利尔,CS
2859,THGD,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,2017-03-21,603656.XSHG,100.0,Industrials,工业,Normal,Active,泰禾光电,CS
2860,STHW,MainBoard,2005-09-21,XSHE,Unknown,未知,1993-11-30,000535.XSHE,100.0,Materials,原材料,Other,Delisted,*ST猴王,CS
2861,FLYX,MainBoard,0000-00-00,XSHG,C38,电气机械和器材制造业,1990-12-19,600651.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,飞乐音响,CS
2862,JQRJ,SMEBoard,0000-00-00,XSHE,I65,软件和信息技术服务业,2009-08-11,002279.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,久其软件,CS
2863,QYYY,GEM,0000-00-00,XSHE,C27,医药制造业,2011-08-19,300254.XSHE,100.0,HealthCare,医疗保健,Normal,Active,仟源医药,CS
2864,PYHC,GEM,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2015-06-30,300481.XSHE,100.0,Materials,原材料,Normal,Active,濮阳惠成,CS
2865,ZSGF,MainBoard,0000-00-00,XSHE,B09,有色金属矿采选业,1997-04-16,000758.XSHE,100.0,Materials,原材料,Normal,Active,中色股份,CS
2866,SLGF,SMEBoard,0000-00-00,XSHE,C35,专用设备制造业,2011-09-29,002621.XSHE,100.0,Industrials,工业,Normal,Active,三垒股份,CS
2867,WSDL,MainBoard,0000-00-00,XSHG,D44,电力、热力生产和供应业,2004-06-15,600995.XSHG,100.0,Utilities,公用事业,Normal,Active,文山电力,CS
2868,DXLT,MainBoard,0000-00-00,XSHE,E48,土木工程建筑业,1994-08-08,000040.XSHE,100.0,Utilities,公用事业,Normal,Active,东旭蓝天,CS
2869,TYKG,MainBoard,0000-00-00,XSHE,F51,批发业,1997-12-02,000829.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,天音控股,CS
2870,TJSY,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,1993-07-28,600667.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,太极实业,CS
2871,FLZY,MainBoard,0000-00-00,XSHE,A05,农、林、牧、渔服务业,1997-04-22,000713.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,丰乐种业,CS
2872,DJDZ,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2007-12-21,002199.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,东晶电子,CS
2873,JYH,GEM,0000-00-00,XSHE,C35,专用设备制造业,2017-03-01,300619.XSHE,100.0,Industrials,工业,Normal,Active,金银河,CS
2874,AKR,GEM,0000-00-00,XSHE,C40,仪器仪表制造业,2012-01-13,300286.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,安科瑞,CS
2875,DNWJ,SMEBoard,0000-00-00,XSHE,E48,土木工程建筑业,2007-05-30,002135.XSHE,100.0,Industrials,工业,Normal,Active,东南网架,CS
2876,*STDN,SMEBoard,0000-00-00,XSHE,C29,橡胶和塑料制品业,2008-07-28,002263.XSHE,100.0,Materials,原材料,StarST,Active,*ST东南,CS
2877,JZKJ,SMEBoard,0000-00-00,XSHE,C38,电气机械和器材制造业,2006-12-08,002090.XSHE,100.0,Industrials,工业,Normal,Active,金智科技,CS
2878,LHJK,MainBoard,0000-00-00,XSHG,C14,食品制造业,1998-08-25,600186.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,莲花健康,CS
2879,GYGF,MainBoard,0000-00-00,XSHG,F51,批发业,2002-11-27,600511.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,国药股份,CS
2880,KZJ,MainBoard,0000-00-00,XSHG,C15,酒、饮料和精制茶制造业,2015-06-29,603589.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,口子窖,CS
2881,BYSA,MainBoard,2013-04-26,XSHE,C27,医药制造业,1993-11-08,000522.XSHE,100.0,HealthCare,医疗保健,Normal,Delisted,白云山A,CS
2882,YSGF,SMEBoard,0000-00-00,XSHE,E50,建筑装饰和其他建筑业,2010-03-23,002375.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,亚厦股份,CS
2883,SLJN,MainBoard,0000-00-00,XSHG,C38,电气机械和器材制造业,2003-04-22,600481.XSHG,100.0,Industrials,工业,Normal,Active,双良节能,CS
2884,STJF,MainBoard,0000-00-00,XSHE,F51,批发业,1999-09-16,000950.XSHE,100.0,Materials,原材料,StarST,TemporarySuspended,*ST建峰,CS
2885,MKL,MainBoard,0000-00-00,XSHG,L72,商务服务业,2018-01-17,601828.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,美凯龙,CS
2886,JLYY,MainBoard,0000-00-00,XSHE,C27,医药制造业,1999-11-18,000919.XSHE,100.0,HealthCare,医疗保健,Normal,Active,金陵药业,CS
2887,FHTX,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,2001-08-23,600498.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,烽火通信,CS
2888,JSGT,SMEBoard,0000-00-00,XSHE,F51,批发业,2006-12-08,002091.XSHE,100.0,Industrials,工业,Normal,Active,江苏国泰,CS
2889,JSST,MainBoard,0000-00-00,XSHG,F51,批发业,2000-09-01,600287.XSHG,100.0,Industrials,工业,Normal,Active,江苏舜天,CS
2890,TKZZ,GEM,0000-00-00,XSHE,C30,非金属矿物制品业,2012-08-01,300344.XSHE,100.0,Materials,原材料,Normal,Active,太空智造,CS
2891,YHGF,MainBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,1997-09-04,000792.XSHE,100.0,Materials,原材料,Normal,Active,盐湖股份,CS
2892,*STZY,MainBoard,0000-00-00,XSHG,C20,木材加工及木、竹、藤、棕、草制品业,2001-05-24,600321.XSHG,100.0,Materials,原材料,StarST,Active,*ST正源,CS
2893,FLGF,SMEBoard,0000-00-00,XSHE,C35,专用设备制造业,2018-04-03,002931.XSHE,100.0,Industrials,工业,Normal,Active,锋龙股份,CS
2894,ZYHT,MainBoard,0000-00-00,XSHG,G55,水上运输业,2002-04-18,600428.XSHG,100.0,Industrials,工业,Normal,Active,中远海特,CS
2895,LHYY,MainBoard,0000-00-00,XSHG,C27,医药制造业,2003-03-19,600513.XSHG,100.0,HealthCare,医疗保健,Normal,Active,联环药业,CS
2896,YBHX,GEM,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2011-09-06,300261.XSHE,100.0,Materials,原材料,Normal,Active,雅本化学,CS
2897,ZJZC,SMEBoard,0000-00-00,XSHE,C29,橡胶和塑料制品业,2010-12-10,002522.XSHE,100.0,Materials,原材料,Normal,Active,浙江众成,CS
2898,HDXX,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2011-02-01,300170.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,汉得信息,CS
2899,XBGF,SMEBoard,0000-00-00,XSHE,C38,电气机械和器材制造业,2014-01-21,002705.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,新宝股份,CS
2900,ZGDJ,MainBoard,0000-00-00,XSHG,E48,土木工程建筑业,2011-10-18,601669.XSHG,100.0,Industrials,工业,Normal,Active,中国电建,CS
2901,FJKJ,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2008-03-19,002222.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,福晶科技,CS
2902,HXKJ,SMEBoard,0000-00-00,XSHE,C33,金属制品业,2007-04-27,002132.XSHE,100.0,Materials,原材料,Normal,Active,恒星科技,CS
2903,YDDZ,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,2014-07-01,603328.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,依顿电子,CS
2904,SNJY,GEM,0000-00-00,XSHE,A01,农业,2011-03-16,300189.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,神农基因,CS
2905,HWGF,MainBoard,0000-00-00,XSHG,E48,土木工程建筑业,2016-08-26,603007.XSHG,100.0,Industrials,工业,Normal,Active,花王股份,CS
2906,CQSW,MainBoard,0000-00-00,XSHG,D46,水的生产和供应业,2010-03-29,601158.XSHG,100.0,Utilities,公用事业,Normal,Active,重庆水务,CS
2907,KLYY,SMEBoard,0000-00-00,XSHE,C27,医药制造业,2010-06-03,002422.XSHE,100.0,HealthCare,医疗保健,Normal,Active,科伦药业,CS
2908,GFLY,SMEBoard,0000-00-00,XSHE,C32,有色金属冶炼和压延加工业,2010-08-10,002460.XSHE,100.0,Materials,原材料,Normal,Active,赣锋锂业,CS
2909,HDXY,SMEBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2004-06-25,002002.XSHE,100.0,Materials,原材料,Normal,Active,鸿达兴业,CS
2910,LCXX,MainBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2000-06-08,000977.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,浪潮信息,CS
2911,BHNY,MainBoard,0000-00-00,XSHE,D44,电力、热力生产和供应业,1997-02-18,000695.XSHE,100.0,Utilities,公用事业,Normal,Active,滨海能源,CS
2912,LXKJ,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2017-08-01,300682.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,朗新科技,CS
2913,SZHJ,SMEBoard,0000-00-00,XSHE,C34,通用设备制造业,2016-08-12,002808.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,苏州恒久,CS
2914,BHJK,MainBoard,0000-00-00,XSHE,L71,租赁业,1996-07-16,000415.XSHE,100.0,Industrials,工业,Normal,Active,渤海金控,CS
2915,GZG,MainBoard,0000-00-00,XSHG,G55,水上运输业,2017-03-29,601228.XSHG,100.0,Industrials,工业,Normal,Active,广州港,CS
2916,DYGF,SMEBoard,0000-00-00,XSHE,C34,通用设备制造业,2016-04-15,002793.XSHE,100.0,Industrials,工业,Normal,Active,东音股份,CS
2917,ZGGJ,SMEBoard,0000-00-00,XSHE,E48,土木工程建筑业,2006-06-19,002051.XSHE,100.0,Industrials,工业,Normal,Active,中工国际,CS
2918,JKGF,SMEBoard,0000-00-00,XSHE,C35,专用设备制造业,2012-07-31,002691.XSHE,100.0,Industrials,工业,Normal,Active,冀凯股份,CS
2919,SXF,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2018-05-16,300454.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,深信服,CS
2920,CQJT,SMEBoard,0000-00-00,XSHE,C38,电气机械和器材制造业,2011-09-20,002616.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,长青集团,CS
2921,SXXC,MainBoard,0000-00-00,XSHG,C30,非金属矿物制品业,2017-03-06,603578.XSHG,100.0,Materials,原材料,Normal,Active,三星新材,CS
2922,WHGT,SMEBoard,0000-00-00,XSHE,C35,专用设备制造业,2007-01-26,002111.XSHE,100.0,Industrials,工业,Normal,Active,威海广泰,CS
2923,BHCX,GEM,0000-00-00,XSHE,C35,专用设备制造业,2012-05-23,300318.XSHE,100.0,HealthCare,医疗保健,Normal,Active,博晖创新,CS
2924,CYXZ,SMEBoard,0000-00-00,XSHE,C36,汽车制造业,2012-03-16,002664.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,长鹰信质,CS
2925,LDM,GEM,0000-00-00,XSHE,C27,医药制造业,2012-02-16,300289.XSHE,100.0,HealthCare,医疗保健,Normal,Active,利德曼,CS
2926,YPGF,MainBoard,0000-00-00,XSHG,C36,汽车制造业,2018-05-09,603013.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,亚普股份,CS
2927,TSFN,SMEBoard,0000-00-00,XSHE,C38,电气机械和器材制造业,2010-12-31,002531.XSHE,100.0,Industrials,工业,Normal,Active,天顺风能,CS
2928,JDJT,MainBoard,0000-00-00,XSHG,K70,房地产业,2001-04-12,600383.XSHG,100.0,Financials,金融,Normal,Active,金地集团,CS
2929,PYTY,MainBoard,2009-05-06,XSHE,Unknown,未知,1993-07-12,000515.XSHE,100.0,Materials,原材料,Other,Delisted,攀渝钛业,CS
2930,YLWL,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2017-03-17,300628.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,亿联网络,CS
2931,WHGF,SMEBoard,0000-00-00,XSHE,C20,木材加工及木、竹、藤、棕、草制品业,2008-05-23,002240.XSHE,100.0,Materials,原材料,Normal,Active,威华股份,CS
2932,TYZG,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,1998-09-04,600169.XSHG,100.0,Industrials,工业,Normal,Active,太原重工,CS
2933,PLGF,GEM,0000-00-00,XSHE,C29,橡胶和塑料制品业,2014-01-27,300375.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,鹏翎股份,CS
2934,FAYY,GEM,0000-00-00,XSHE,C27,医药制造业,2011-03-22,300194.XSHE,100.0,HealthCare,医疗保健,Normal,Active,福安药业,CS
2935,CLGF,MainBoard,0000-00-00,XSHG,C38,电气机械和器材制造业,1994-04-25,600854.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,春兰股份,CS
2936,YSJT,MainBoard,0000-00-00,XSHG,A01,农业,1997-08-18,600108.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,亚盛集团,CS
2937,TDHG,SMEBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2010-03-03,002360.XSHE,100.0,Materials,原材料,Normal,Active,同德化工,CS
2938,YSCN,MainBoard,0000-00-00,XSHG,C26,化学原料及化学制品制造业,2017-09-28,603378.XSHG,100.0,Materials,原材料,Normal,Active,亚士创能,CS
2939,WZGF,MainBoard,0000-00-00,XSHE,K70,房地产业,1994-01-10,000534.XSHE,100.0,Financials,金融,Normal,Active,万泽股份,CS
2940,XPGF,SMEBoard,0000-00-00,XSHE,C36,汽车制造业,2009-12-30,002328.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,新朋股份,CS
2941,HYGF,SMEBoard,0000-00-00,XSHE,C35,专用设备制造业,2017-08-02,002890.XSHE,100.0,Industrials,工业,Normal,Active,弘宇股份,CS
2942,STGF,MainBoard,0000-00-00,XSHE,C35,专用设备制造业,1997-01-22,000680.XSHE,100.0,Industrials,工业,Normal,Active,山推股份,CS
2943,YPBL,MainBoard,0000-00-00,XSHG,C30,非金属矿物制品业,1994-01-28,600819.XSHG,100.0,Materials,原材料,Normal,Active,耀皮玻璃,CS
2944,HSJT,MainBoard,0000-00-00,XSHG,F52,零售业,1996-11-08,600774.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,汉商集团,CS
2945,FYDA,MainBoard,0000-00-00,XSHE,F52,零售业,1993-06-03,000026.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,飞亚达A,CS
2946,ZGZT,MainBoard,0000-00-00,XSHG,E48,土木工程建筑业,2007-12-03,601390.XSHG,100.0,Industrials,工业,Normal,Active,中国中铁,CS
2947,JYGF,SMEBoard,0000-00-00,XSHE,C38,电气机械和器材制造业,2008-05-28,002242.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,九阳股份,CS
2948,JTGJ,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2016-08-18,300532.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,今天国际,CS
2949,SLJD,MainBoard,0000-00-00,XSHG,H61,住宿业,2000-06-01,600258.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,首旅酒店,CS
2950,JQR,GEM,0000-00-00,XSHE,C34,通用设备制造业,2009-10-30,300024.XSHE,100.0,Industrials,工业,Normal,Active,机器人,CS
2951,YSYY,SMEBoard,0000-00-00,XSHE,C27,医药制造业,2011-03-18,002566.XSHE,100.0,HealthCare,医疗保健,Normal,Active,益盛药业,CS
2952,XJXX,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2012-06-08,300324.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,旋极信息,CS
2953,ZQKJ,GEM,0000-00-00,XSHE,I64,互联网和相关服务,2012-05-11,300315.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,掌趣科技,CS
2954,PLS,GEM,0000-00-00,XSHE,C35,专用设备制造业,2015-04-24,300442.XSHE,100.0,Industrials,工业,Normal,Active,普丽盛,CS
2955,XYGK,GEM,0000-00-00,XSHE,C41,其他制造业,2017-11-10,300722.XSHE,100.0,Industrials,工业,Normal,Active,新余国科,CS
2956,ANQ,GEM,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2010-04-21,300067.XSHE,100.0,Materials,原材料,Normal,Active,安诺其,CS
2957,ZSGL,MainBoard,0000-00-00,XSHE,G54,道路运输业,2017-12-25,001965.XSHE,100.0,Industrials,工业,Normal,Active,招商公路,CS
2958,STST,MainBoard,2003-05-23,XSHG,Unknown,未知,1996-06-18,600709.XSHG,100.0,ConsumerStaples,必需消费品,ST,Delisted,ST生态,CS
2959,HTGF,MainBoard,0000-00-00,XSHE,C37,铁路、船舶、航空航天和其他运输设备制造业,2000-06-01,000976.XSHE,100.0,Industrials,工业,Normal,Active,华铁股份,CS
2960,JWGF,SMEBoard,0000-00-00,XSHE,C36,汽车制造业,2012-03-09,002662.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,京威股份,CS
2961,GERJ,MainBoard,0000-00-00,XSHG,I65,软件和信息技术服务业,2017-04-21,603232.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,格尔软件,CS
2962,GHYX,MainBoard,0000-00-00,XSHG,I63,电信、广播电视和卫星传输服务,2001-02-08,600037.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,歌华有线,CS
2963,HHCX,MainBoard,0000-00-00,XSHG,K70,房地产业,2001-03-28,600555.XSHG,100.0,Financials,金融,Normal,Active,海航创新,CS
2964,WSSW,GEM,0000-00-00,XSHE,C27,医药制造业,2010-11-12,300142.XSHE,100.0,HealthCare,医疗保健,Normal,Active,沃森生物,CS
2965,PBGF,SMEBoard,0000-00-00,XSHE,E48,土木工程建筑业,2012-03-16,002663.XSHE,100.0,Industrials,工业,Normal,Active,普邦股份,CS
2966,WHKG,MainBoard,0000-00-00,XSHG,D46,水的生产和供应业,1998-04-27,600168.XSHG,100.0,Utilities,公用事业,Normal,Active,武汉控股,CS
2967,HNFZ,MainBoard,0000-00-00,XSHE,D44,电力、热力生产和供应业,1997-05-22,000722.XSHE,100.0,Utilities,公用事业,Normal,Active,湖南发展,CS
2968,WLDC,MainBoard,0000-00-00,XSHG,K70,房地产业,1999-04-15,600173.XSHG,100.0,Financials,金融,Normal,Active,卧龙地产,CS
2969,EEDS,MainBoard,0000-00-00,XSHG,C31,黑色金属冶炼及压延加工业,2001-04-26,600295.XSHG,100.0,Materials,原材料,Normal,Active,鄂尔多斯,CS
2970,BLDF,MainBoard,0000-00-00,XSHG,C17,纺织业,2012-06-12,601339.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,百隆东方,CS
2971,MYTX,MainBoard,0000-00-00,XSHE,I65,软件和信息技术服务业,1997-12-18,000889.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,茂业通信,CS
2972,HBGD,MainBoard,0000-00-00,XSHE,R86,广播、电视、电影和影视录音制作业,1996-12-10,000665.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,湖北广电,CS
